,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week
87899,6,16,1,155,2011,0,1,0,3,0
87918,7,26,2,155,2011,1,1,0,1,3
87934,7,15,1,155,2011,0,1,1,2,2
87945,8,26,3,155,2011,2,0,0,2,3
87970,9,16,2,155,2011,0,0,0,3,1
87985,9,26,1,155,2011,3,0,5,2,0
87999,9,11,2,155,2011,0,0,1,3,2
88029,10,26,2,155,2011,1,1,3,0,4
88034,10,11,3,155,2011,2,0,5,0,3
88035,10,16,3,155,2011,2,3,1,4,0
88066,11,11,3,155,2011,3,0,0,2,1
88068,11,16,2,155,2011,3,0,1,4,2
88074,11,26,2,155,2011,2,0,0,0,5
88098,12,16,2,155,2011,2,1,3,1,0
88104,12,26,5,155,2011,2,0,1,1,1
88114,12,11,1,155,2011,3,0,2,1,2
88132,13,11,1,155,2011,1,1,1,2,7
88134,13,26,7,155,2011,5,2,1,1,2
88148,13,16,5,155,2011,2,2,0,0,2
88170,14,26,6,155,2011,7,0,0,1,0
88178,14,16,4,155,2011,5,1,1,1,0
88183,14,11,4,155,2011,1,0,0,0,0
88212,15,26,3,155,2011,6,0,0,2,5
88213,15,11,1,155,2011,4,3,0,1,2
88225,15,16,2,155,2011,4,0,1,0,1
88257,16,26,2,155,2011,3,4,1,3,2
88263,16,16,3,155,2011,2,1,1,0,1
88264,16,11,1,155,2011,1,1,2,1,0
88297,17,16,2,155,2011,3,1,1,0,0
88299,17,26,3,155,2011,2,1,1,0,0
88325,18,26,3,155,2011,3,0,1,0,0
88338,18,16,2,155,2011,2,2,0,0,0
88340,18,15,1,155,2011,0,1,1,1,0
88364,19,26,2,155,2011,3,3,3,0,0
88372,19,16,5,155,2011,2,2,4,1,0
88378,19,15,1,155,2011,1,0,0,0,0
88379,19,11,1,155,2011,0,1,2,2,0
88392,20,26,4,155,2011,2,1,1,0,0
88397,20,16,4,155,2011,5,0,1,2,0
88411,20,15,1,155,2011,1,4,4,1,0
88415,20,11,1,155,2011,1,1,1,0,0
88433,21,11,1,155,2011,1,3,1,0,0
88442,21,26,1,155,2011,4,0,2,4,0
88443,21,16,2,155,2011,4,1,1,5,1
88448,21,15,1,155,2011,1,2,1,1,0
88470,22,26,2,155,2011,1,2,1,5,0
88484,22,11,1,155,2011,1,4,1,3,0
88488,22,16,1,155,2011,2,2,1,0,3
88521,23,26,3,155,2011,2,0,0,0,0
88541,0,26,5,156,2011,3,2,1,1,0
88554,0,11,1,156,2011,0,1,0,4,0
88581,1,26,1,156,2011,5,0,1,5,0
88591,2,26,3,156,2011,1,3,0,1,0
88624,3,26,1,156,2011,3,5,0,6,2
88627,3,16,1,156,2011,0,0,0,5,0
88648,5,26,1,156,2011,0,1,0,0,1
88665,6,11,1,156,2011,0,1,0,2,2
88711,8,26,1,156,2011,0,0,0,5,0
88730,9,15,1,156,2011,0,3,0,6,0
88738,9,11,1,156,2011,0,1,0,5,0
88740,9,26,4,156,2011,1,1,1,2,0
88751,10,11,3,156,2011,1,2,1,2,2
88769,10,16,1,156,2011,0,4,2,1,1
88780,10,26,2,156,2011,4,2,1,4,1
88801,11,26,2,156,2011,2,2,2,5,0
88809,11,16,1,156,2011,1,0,5,0,0
88814,11,11,2,156,2011,3,2,0,0,1
88845,12,16,1,156,2011,1,2,1,3,0
88847,12,11,1,156,2011,2,0,0,2,0
88848,12,26,5,156,2011,2,0,0,3,0
88874,13,16,3,156,2011,1,2,2,0,0
88878,13,11,4,156,2011,1,0,0,7,0
88888,13,26,2,156,2011,5,0,1,5,2
88904,14,26,3,156,2011,2,1,0,1,0
88923,14,11,3,156,2011,4,2,1,1,0
88929,14,16,1,156,2011,3,2,1,0,1
88955,15,15,2,156,2011,0,2,1,2,1
88957,15,26,4,156,2011,3,1,2,1,3
88958,15,16,1,156,2011,1,0,0,0,1
88960,15,11,5,156,2011,3,1,2,2,3
88969,16,26,4,156,2011,4,6,3,1,3
88991,16,11,2,156,2011,5,1,0,0,5
88994,16,16,2,156,2011,1,1,3,2,2
89005,16,15,1,156,2011,2,1,3,0,3
89030,17,16,2,156,2011,2,4,2,1,3
89040,17,11,3,156,2011,2,4,5,0,1
89042,17,26,3,156,2011,4,1,0,0,0
89071,18,26,3,156,2011,3,5,1,0,4
89099,19,16,3,156,2011,0,4,4,0,2
89106,19,26,4,156,2011,3,5,2,0,1
89117,19,11,4,156,2011,0,2,2,1,2
89118,19,15,1,156,2011,0,1,2,0,4
89149,20,11,2,156,2011,4,1,3,0,1
89151,20,26,3,156,2011,4,3,5,1,2
89153,20,16,4,156,2011,3,0,4,1,2
89160,21,16,4,156,2011,4,0,0,0,1
89175,21,26,2,156,2011,3,0,3,2,2
89197,22,16,2,156,2011,4,1,0,6,2
89198,22,11,1,156,2011,0,1,1,0,0
89214,22,26,2,156,2011,2,2,1,1,1
89226,23,16,1,156,2011,2,3,1,1,1
89287,2,11,1,157,2011,0,3,1,1,0
89302,5,26,1,157,2011,0,7,8,1,0
89308,5,11,2,157,2011,0,4,0,2,1
89345,6,26,1,157,2011,1,1,0,3,0
89347,6,16,1,157,2011,0,2,1,1,1
89367,7,26,3,157,2011,1,3,1,3,0
89381,7,11,4,157,2011,0,1,1,5,1
89388,7,16,1,157,2011,1,2,0,4,0
89408,8,16,3,157,2011,1,1,0,2,0
89420,8,26,1,157,2011,3,0,0,0,2
89424,8,11,2,157,2011,4,3,1,0,2
89453,9,16,2,157,2011,3,1,3,1,4
89455,9,11,2,157,2011,2,0,0,1,0
89486,10,11,1,157,2011,2,0,0,1,1
89497,11,16,1,157,2011,0,0,1,3,3
89505,11,11,2,157,2011,1,1,2,0,0
89516,11,26,1,157,2011,0,0,2,2,2
89542,12,26,2,157,2011,1,0,0,1,2
89557,12,11,1,157,2011,2,1,1,0,0
89570,13,26,2,157,2011,2,4,0,2,0
89592,13,11,1,157,2011,1,1,0,3,0
89598,14,26,3,157,2011,2,3,0,0,0
89618,14,16,1,157,2011,0,3,0,3,1
89657,15,26,2,157,2011,3,7,1,0,1
89659,15,16,1,157,2011,1,5,0,1,0
89677,16,11,2,157,2011,0,0,0,0,3
89684,16,26,4,157,2011,2,6,2,0,1
89696,16,16,1,157,2011,1,3,3,1,1
89712,17,16,4,157,2011,1,3,1,0,0
89713,17,11,2,157,2011,2,3,5,1,0
89734,17,26,4,157,2011,4,1,0,1,1
89759,18,26,3,157,2011,4,3,0,0,2
89765,18,16,4,157,2011,4,2,0,0,0
89773,18,11,2,157,2011,2,3,2,0,1
89774,18,15,2,157,2011,0,5,2,2,2
89789,19,26,3,157,2011,3,2,1,0,2
89791,19,11,3,157,2011,2,1,2,0,0
89824,20,26,3,157,2011,3,1,2,1,5
89825,20,11,3,157,2011,3,2,2,2,3
89844,20,16,1,157,2011,0,0,2,0,2
89859,21,26,4,157,2011,3,1,3,0,3
89878,21,16,2,157,2011,1,1,2,1,4
89896,22,26,4,157,2011,4,2,1,0,4
89911,22,15,1,157,2011,0,4,3,1,1
89913,22,11,1,157,2011,0,0,5,2,2
89916,23,26,2,157,2011,4,2,2,2,0
90000,6,16,1,158,2011,0,3,3,3,0
90021,6,11,1,158,2011,0,2,1,3,3
90035,7,16,3,158,2011,1,3,1,0,0
90037,7,26,3,158,2011,0,0,0,1,1
90051,7,11,4,158,2011,1,1,1,0,2
90062,7,15,1,158,2011,0,1,1,4,3
90096,8,16,2,158,2011,3,0,2,0,1
90098,8,15,1,158,2011,1,1,0,0,0
90099,8,26,2,158,2011,3,2,0,1,0
90100,8,11,1,158,2011,4,1,1,1,4
90122,9,26,5,158,2011,2,0,2,0,1
90128,9,11,2,158,2011,1,2,0,1,1
90129,9,16,3,158,2011,2,0,0,7,3
90164,10,11,1,158,2011,2,1,1,1,0
90193,11,16,1,158,2011,0,0,0,1,4
90211,12,16,2,158,2011,1,3,0,2,1
90212,12,26,2,158,2011,0,1,0,1,0
90223,12,11,1,158,2011,0,0,0,2,0
90247,13,26,3,158,2011,2,1,1,0,2
90248,13,11,1,158,2011,1,1,0,1,0
90265,13,16,2,158,2011,2,2,0,4,1
90277,14,16,2,158,2011,2,0,0,0,0
90293,14,26,1,158,2011,3,2,2,0,0
90296,14,15,1,158,2011,0,4,2,3,0
90312,15,16,1,158,2011,2,1,0,1,1
90340,15,11,2,158,2011,0,5,1,1,1
90341,15,26,2,158,2011,1,3,2,2,0
90348,16,11,4,158,2011,2,4,1,4,0
90363,16,26,7,158,2011,2,6,5,1,0
90376,16,15,1,158,2011,0,0,3,3,1
90392,17,16,6,158,2011,0,0,5,2,1
90394,17,11,3,158,2011,4,0,5,2,1
90416,17,26,2,158,2011,7,4,0,1,0
90419,17,15,1,158,2011,1,2,2,4,0
90452,18,16,3,158,2011,6,4,0,1,2
90454,18,26,3,158,2011,2,4,2,0,1
90457,18,15,1,158,2011,1,2,3,0,1
90459,19,11,2,158,2011,0,2,0,0,0
90472,19,16,2,158,2011,3,2,0,0,1
90475,19,26,2,158,2011,3,0,4,0,1
90529,20,26,4,158,2011,2,1,0,0,0
90531,20,15,1,158,2011,0,0,2,0,4
90533,20,16,2,158,2011,2,0,3,0,0
90534,20,11,1,158,2011,2,1,0,0,4
90546,21,26,2,158,2011,4,1,4,0,2
90566,21,16,1,158,2011,2,0,1,0,2
90569,21,11,2,158,2011,1,0,0,0,1
90585,22,16,2,158,2011,1,0,2,1,0
90596,22,26,1,158,2011,2,0,5,0,0
90602,22,11,1,158,2011,2,2,3,2,4
90614,23,11,1,158,2011,1,0,2,0,2
90641,0,16,1,159,2011,0,3,4,2,1
90706,6,26,1,159,2011,0,1,1,1,0
90720,6,11,1,159,2011,0,1,1,10,2
90721,6,15,1,159,2011,0,1,0,1,2
90750,7,11,4,159,2011,1,2,0,1,0
90754,7,26,1,159,2011,1,5,0,0,1
90762,7,15,1,159,2011,1,2,3,2,0
90795,8,16,5,159,2011,0,2,0,1,0
90796,8,11,3,159,2011,4,0,0,0,0
90799,8,15,3,159,2011,1,1,0,0,1
90802,8,26,3,159,2011,1,1,0,3,1
90818,9,26,3,159,2011,3,2,0,1,3
90826,9,16,1,159,2011,5,2,0,1,0
90856,10,26,2,159,2011,3,0,0,0,0
90886,11,26,2,159,2011,2,0,0,0,1
90895,11,11,2,159,2011,0,1,0,2,2
90924,12,16,1,159,2011,0,2,0,0,3
90943,13,11,2,159,2011,0,0,1,4,1
90958,13,26,1,159,2011,0,3,3,0,0
90961,14,16,2,159,2011,0,0,0,1,0
90991,14,26,1,159,2011,1,0,1,0,0
90995,14,15,1,159,2011,0,2,0,3,1
91034,16,16,1,159,2011,0,1,1,3,0
91044,16,26,4,159,2011,0,4,3,8,3
91094,17,11,4,159,2011,0,1,0,2,1
91096,17,26,5,159,2011,4,1,1,1,0
91099,17,15,1,159,2011,0,1,0,6,0
91125,18,26,3,159,2011,5,5,4,2,1
91131,18,11,1,159,2011,4,4,2,3,0
91138,18,16,2,159,2011,0,0,1,1,0
91139,19,11,3,159,2011,1,2,4,1,1
91141,19,15,2,159,2011,0,2,3,5,2
91150,19,16,6,159,2011,2,1,5,2,3
91177,19,26,1,159,2011,3,7,0,3,1
91206,20,26,4,159,2011,1,2,1,2,3
91212,20,11,1,159,2011,3,5,3,3,0
91235,21,15,3,159,2011,0,1,4,0,0
91241,21,26,2,159,2011,4,5,0,1,3
91243,21,16,2,159,2011,0,0,2,1,4
91271,22,16,1,159,2011,2,1,4,0,0
91279,22,15,1,159,2011,3,2,0,0,1
91282,22,26,1,159,2011,2,0,0,0,8
91307,23,16,2,159,2011,1,1,4,0,4
91313,23,26,1,159,2011,1,2,3,0,1
91322,0,11,1,160,2011,0,1,7,0,1
91380,5,26,1,160,2011,0,1,1,0,1
91420,7,26,3,160,2011,0,3,4,1,1
91438,7,15,1,160,2011,0,0,2,0,1
91440,7,11,1,160,2011,0,0,1,0,1
91447,7,16,2,160,2011,0,1,1,0,0
91477,8,16,3,160,2011,2,0,0,0,2
91483,8,26,4,160,2011,3,1,0,1,0
91489,8,15,1,160,2011,1,1,0,0,1
91519,9,11,1,160,2011,0,0,2,0,3
91526,9,26,2,160,2011,4,0,2,0,0
91552,10,15,1,160,2011,0,0,2,1,1
91553,10,16,1,160,2011,0,0,0,0,5
91556,10,11,1,160,2011,1,1,0,0,1
91583,11,26,1,160,2011,0,0,0,0,0
91590,12,11,1,160,2011,0,0,2,1,0
91610,12,16,1,160,2011,0,0,2,0,2
91613,12,26,2,160,2011,1,0,0,2,1
91644,13,26,2,160,2011,2,1,0,0,0
91647,13,15,1,160,2011,0,3,0,2,0
91676,14,26,1,160,2011,2,3,1,1,1
91704,15,15,1,160,2011,0,7,0,3,0
91714,15,16,1,160,2011,0,0,0,0,2
91716,15,11,1,160,2011,0,2,0,1,1
91717,15,26,1,160,2011,1,2,1,2,1
91742,16,11,2,160,2011,1,4,7,0,0
91746,16,26,4,160,2011,1,1,1,1,3
91764,17,26,4,160,2011,4,1,0,1,1
91788,17,16,1,160,2011,0,4,0,0,2
91790,17,15,1,160,2011,0,2,1,5,1
91791,17,11,1,160,2011,2,2,0,4,1
91803,18,16,3,160,2011,1,4,2,2,6
91811,18,26,8,160,2011,4,1,1,4,1
91829,18,11,3,160,2011,1,2,0,3,1
91845,19,11,3,160,2011,3,1,1,1,2
91847,19,16,1,160,2011,3,2,1,1,2
91865,19,15,1,160,2011,0,4,1,7,5
91866,19,26,2,160,2011,8,2,0,0,3
91892,20,15,1,160,2011,1,3,1,3,0
91905,20,16,1,160,2011,1,3,1,0,2
91906,20,26,1,160,2011,2,1,0,1,2
91918,21,26,5,160,2011,1,1,3,0,2
91925,21,16,1,160,2011,1,4,1,3,0
91940,21,11,1,160,2011,0,2,2,1,0
91950,22,26,4,160,2011,5,4,0,0,1
91959,22,11,3,160,2011,1,1,2,3,3
91970,22,16,1,160,2011,1,0,1,0,1
91991,23,15,1,160,2011,0,2,2,0,0
92035,1,26,1,161,2011,0,1,1,1,2
92104,6,15,1,161,2011,0,0,0,0,1
92113,6,16,1,161,2011,0,0,0,1,0
92138,7,15,1,161,2011,1,2,0,0,0
92141,7,16,3,161,2011,1,4,3,0,0
92145,7,26,1,161,2011,0,0,2,0,1
92171,8,11,1,161,2011,0,3,5,0,2
92172,8,26,7,161,2011,1,0,1,0,1
92178,8,16,5,161,2011,3,1,2,1,0
92218,9,11,2,161,2011,1,0,2,0,2
92238,10,11,1,161,2011,2,0,1,6,5
92244,10,15,1,161,2011,0,0,0,1,1
92278,11,26,2,161,2011,0,0,1,1,1
92305,12,11,1,161,2011,0,3,0,5,1
92311,12,26,2,161,2011,2,1,0,2,1
92338,13,16,2,161,2011,0,1,0,1,0
92343,13,26,2,161,2011,2,1,1,0,2
92346,13,11,1,161,2011,1,0,3,0,0
92353,13,15,1,161,2011,0,0,1,3,0
92377,14,15,1,161,2011,1,2,5,0,0
92378,14,11,2,161,2011,1,0,1,1,2
92383,14,16,2,161,2011,2,0,1,0,3
92387,14,26,3,161,2011,2,0,1,2,0
92418,15,16,2,161,2011,2,1,1,2,0
92422,15,26,2,161,2011,3,0,1,1,1
92424,15,11,2,161,2011,2,1,1,1,1
92427,16,26,3,161,2011,2,3,0,0,0
92440,16,16,5,161,2011,2,1,1,1,0
92462,16,11,1,161,2011,2,0,0,1,0
92492,17,16,2,161,2011,5,2,3,1,1
92494,17,26,5,161,2011,3,5,0,1,0
92497,17,11,3,161,2011,1,1,1,1,0
92499,17,15,2,161,2011,0,5,2,1,2
92526,18,26,5,161,2011,5,2,1,4,2
92536,18,16,2,161,2011,2,2,2,0,0
92539,18,11,3,161,2011,3,5,2,1,0
92556,19,26,6,161,2011,5,2,2,6,0
92572,19,16,3,161,2011,2,3,2,1,1
92575,19,11,2,161,2011,3,4,1,3,0
92597,20,16,4,161,2011,3,0,4,5,1
92610,20,11,1,161,2011,2,1,0,5,0
92646,21,26,2,161,2011,0,1,1,3,2
92653,21,11,1,161,2011,1,1,1,0,0
92654,21,16,1,161,2011,4,3,4,0,1
92683,22,11,1,161,2011,1,2,4,2,1
92684,22,26,1,161,2011,2,2,0,3,0
92775,1,26,2,162,2011,0,5,4,2,0
92798,2,11,1,162,2011,0,0,3,0,0
92806,3,26,1,162,2011,0,2,5,0,1
92865,6,11,1,162,2011,0,1,1,0,0
92896,7,11,1,162,2011,1,3,0,1,0
92923,8,26,4,162,2011,0,2,3,0,0
92927,8,16,1,162,2011,0,2,1,1,0
92930,8,11,2,162,2011,1,1,0,0,1
92966,9,26,2,162,2011,4,1,0,0,0
92981,10,26,6,162,2011,2,1,0,0,0
92999,10,15,1,162,2011,0,4,0,0,0
93001,10,11,3,162,2011,0,0,0,0,0
93026,11,11,3,162,2011,3,1,3,0,1
93029,11,26,5,162,2011,6,2,1,2,0
93034,11,16,4,162,2011,0,0,3,3,0
93052,12,15,4,162,2011,0,6,8,0,1
93070,12,26,2,162,2011,5,3,1,0,2
93073,12,16,1,162,2011,4,1,0,1,0
93079,12,11,3,162,2011,3,2,1,1,2
93103,13,16,1,162,2011,1,2,0,2,0
93114,13,15,2,162,2011,4,1,0,1,0
93116,13,26,3,162,2011,2,0,2,3,3
93121,13,11,1,162,2011,3,0,1,3,1
93142,14,26,4,162,2011,3,0,0,0,0
93149,14,15,1,162,2011,2,0,0,0,0
93155,14,11,1,162,2011,1,0,0,1,5
93160,14,16,1,162,2011,1,0,1,0,0
93185,15,26,7,162,2011,4,0,2,0,2
93195,15,11,2,162,2011,1,0,1,0,2
93196,15,15,1,162,2011,1,0,3,1,3
93198,15,16,1,162,2011,1,3,0,2,3
93201,16,26,5,162,2011,7,1,3,2,5
93233,16,16,2,162,2011,1,4,0,2,0
93234,16,15,1,162,2011,1,0,2,3,4
93237,16,11,2,162,2011,2,0,1,2,0
93263,17,26,2,162,2011,5,2,2,1,0
93276,17,15,1,162,2011,1,0,5,0,3
93277,17,16,2,162,2011,2,1,10,7,1
93289,18,11,4,162,2011,0,6,2,3,7
93300,18,26,6,162,2011,2,1,0,1,0
93328,19,11,3,162,2011,4,2,6,0,1
93344,19,26,5,162,2011,6,0,0,2,1
93374,20,26,4,162,2011,5,2,4,2,5
93377,20,11,1,162,2011,3,3,0,4,1
93378,20,16,2,162,2011,0,4,4,2,1
93384,20,15,1,162,2011,0,2,3,5,0
93414,21,26,1,162,2011,4,3,0,0,3
93447,22,16,1,162,2011,0,2,0,2,1
93453,22,11,1,162,2011,0,5,2,5,2
93463,23,16,2,162,2011,1,0,1,5,0
93487,23,11,2,162,2011,1,1,0,0,2
93493,23,26,1,162,2011,0,5,0,4,1
93519,0,16,1,163,2011,2,0,0,2,0
93522,1,26,2,163,2011,0,0,0,0,0
93532,1,15,2,163,2011,0,2,0,1,1
93559,2,26,1,163,2011,2,1,1,1,1
93563,2,16,1,163,2011,0,2,2,1,0
93623,7,11,1,163,2011,0,0,0,0,0
93653,8,16,1,163,2011,0,2,0,0,1
93659,8,26,1,163,2011,0,2,1,0,0
93665,8,11,1,163,2011,1,0,5,1,1
93698,9,16,1,163,2011,1,2,5,1,0
93699,9,26,1,163,2011,1,0,5,0,0
93700,9,15,1,163,2011,0,2,3,1,1
93737,10,26,4,163,2011,1,0,0,0,0
93747,11,16,2,163,2011,0,0,0,1,1
93774,11,26,1,163,2011,4,1,2,0,0
93803,12,15,2,163,2011,0,0,0,0,1
93808,12,16,2,163,2011,2,2,0,1,0
93809,12,26,3,163,2011,1,1,1,1,0
93823,13,11,3,163,2011,0,0,0,1,0
93830,13,26,4,163,2011,3,0,0,1,0
93845,13,16,3,163,2011,2,0,0,1,0
93856,14,26,4,163,2011,4,4,3,2,1
93882,14,11,3,163,2011,3,3,2,2,0
93886,14,16,2,163,2011,3,0,1,2,0
93894,15,11,3,163,2011,3,2,1,4,2
93909,15,15,1,163,2011,0,1,0,9,1
93912,15,26,5,163,2011,4,1,0,1,3
93923,15,16,2,163,2011,2,0,3,0,1
93955,16,16,2,163,2011,2,1,3,2,4
93960,16,15,1,163,2011,1,0,0,2,1
93961,16,26,4,163,2011,5,1,0,1,0
93963,16,11,1,163,2011,3,2,2,1,4
93997,17,26,1,163,2011,4,1,2,6,2
94002,17,16,1,163,2011,2,0,2,3,7
94032,18,11,1,163,2011,0,1,3,0,5
94033,18,16,3,163,2011,1,0,7,3,2
94036,18,26,3,163,2011,1,0,4,3,3
94052,19,16,3,163,2011,3,2,1,1,6
94072,19,26,5,163,2011,3,0,2,0,0
94081,20,15,1,163,2011,0,1,4,2,4
94083,20,11,1,163,2011,0,1,4,1,4
94107,20,26,1,163,2011,5,4,7,0,0
94124,21,11,1,163,2011,1,3,4,1,2
94130,21,26,1,163,2011,1,1,1,0,2
94139,21,16,1,163,2011,0,0,0,3,6
94174,22,16,1,163,2011,1,5,0,3,0
94207,23,26,1,163,2011,0,0,2,3,1
94221,0,26,1,164,2011,1,9,0,2,3
94230,1,16,1,164,2011,0,1,4,1,3
94234,1,11,1,164,2011,0,3,1,3,0
94262,5,26,2,164,2011,0,2,1,1,1
94272,5,11,1,164,2011,0,0,1,2,2
94294,6,26,3,164,2011,2,1,0,0,2
94333,7,26,2,164,2011,3,2,0,5,1
94341,7,15,1,164,2011,0,4,0,4,1
94346,7,16,1,164,2011,0,2,0,1,0
94356,8,11,4,164,2011,0,0,0,4,0
94382,8,26,3,164,2011,2,0,1,0,1
94407,9,26,4,164,2011,3,0,0,1,2
94414,9,16,1,164,2011,0,1,1,0,0
94445,10,15,1,164,2011,0,1,0,0,0
94452,10,16,1,164,2011,1,1,3,0,0
94482,11,11,1,164,2011,0,0,2,0,0
94485,11,26,2,164,2011,0,1,2,0,0
94486,11,16,1,164,2011,1,3,3,2,0
94519,12,26,1,164,2011,2,1,3,2,0
94533,13,11,2,164,2011,0,0,2,2,0
94547,13,26,2,164,2011,1,0,1,2,0
94561,13,16,1,164,2011,0,0,1,1,0
94568,14,16,2,164,2011,1,0,0,0,2
94583,14,11,3,164,2011,2,1,1,1,0
94594,14,26,1,164,2011,2,4,1,0,2
94600,15,26,4,164,2011,1,0,2,2,1
94622,15,16,3,164,2011,2,5,0,1,5
94627,15,11,1,164,2011,3,1,1,0,6
94662,16,26,5,164,2011,4,0,0,5,2
94670,16,16,1,164,2011,3,4,2,1,0
94698,17,15,1,164,2011,0,4,1,4,0
94706,17,11,6,164,2011,0,1,1,3,1
94710,17,26,3,164,2011,5,1,2,4,2
94712,17,16,1,164,2011,1,3,1,3,0
94742,18,26,5,164,2011,3,0,0,2,3
94743,18,16,6,164,2011,1,2,3,5,1
94746,18,11,3,164,2011,6,0,5,3,1
94756,19,26,4,164,2011,5,1,0,5,0
94769,19,16,3,164,2011,6,1,0,1,2
94789,19,11,4,164,2011,3,1,2,1,0
94802,20,16,1,164,2011,3,0,2,4,4
94813,20,15,3,164,2011,0,1,0,2,2
94819,20,26,1,164,2011,4,3,5,1,0
94828,20,11,1,164,2011,4,4,4,3,1
94840,21,11,1,164,2011,1,3,1,3,3
94843,21,26,4,164,2011,1,2,5,3,2
94859,21,15,1,164,2011,3,2,0,1,2
94862,21,16,1,164,2011,1,4,4,1,0
94870,22,16,1,164,2011,1,0,3,0,1
94894,22,26,1,164,2011,4,3,2,2,0
94907,23,11,2,164,2011,0,0,4,0,5
94939,0,26,1,165,2011,0,1,2,5,2
94972,5,26,1,165,2011,0,2,0,0,5
94992,6,26,2,165,2011,1,3,0,3,3
95029,7,16,3,165,2011,0,0,1,0,6
95035,7,11,4,165,2011,0,0,2,0,1
95036,7,26,2,165,2011,2,3,1,1,2
95038,7,15,1,165,2011,0,0,3,0,4
95062,8,16,4,165,2011,3,2,0,0,1
95074,8,26,5,165,2011,2,0,1,1,1
95081,8,11,1,165,2011,4,2,2,0,2
95088,9,16,3,165,2011,4,0,2,0,1
95105,9,26,3,165,2011,5,0,1,0,1
95107,9,15,1,165,2011,0,0,3,0,2
95119,10,26,2,165,2011,3,0,1,0,1
95145,10,11,1,165,2011,0,3,0,0,0
95164,11,15,1,165,2011,0,2,0,0,0
95170,11,11,2,165,2011,1,1,0,0,0
95183,11,26,1,165,2011,2,3,0,0,1
95204,12,26,5,165,2011,1,4,0,3,2
95214,12,16,1,165,2011,0,4,1,3,0
95218,12,11,1,165,2011,2,0,1,1,0
95243,13,15,1,165,2011,0,1,0,1,0
95250,13,26,1,165,2011,5,2,0,0,0
95251,13,11,2,165,2011,1,0,1,0,1
95253,13,16,1,165,2011,1,1,0,0,0
95269,14,26,2,165,2011,1,1,1,0,3
95273,14,16,1,165,2011,1,1,6,2,1
95280,14,11,2,165,2011,2,2,1,1,0
95303,15,16,2,165,2011,1,2,0,4,1
95315,15,26,2,165,2011,2,2,3,1,6
95341,16,26,6,165,2011,2,1,4,0,3
95349,16,11,2,165,2011,0,0,6,0,2
95368,17,26,8,165,2011,6,2,2,2,1
95394,17,11,1,165,2011,2,1,4,0,3
95395,17,15,2,165,2011,0,1,4,0,0
95396,17,16,4,165,2011,0,1,3,2,0
95426,18,15,2,165,2011,2,3,4,0,1
95427,18,16,4,165,2011,4,2,3,3,0
95430,18,26,5,165,2011,8,3,3,2,0
95433,18,11,4,165,2011,1,1,2,0,2
95456,19,26,4,165,2011,5,0,5,1,1
95465,19,11,3,165,2011,4,1,5,1,2
95469,19,16,2,165,2011,4,2,2,7,0
95472,19,15,1,165,2011,2,3,4,0,0
95482,20,26,4,165,2011,4,5,4,3,5
95505,20,11,2,165,2011,3,3,0,1,0
95506,20,16,1,165,2011,2,0,1,3,1
95511,21,15,1,165,2011,0,1,4,4,1
95525,21,26,4,165,2011,4,0,6,1,1
95538,21,11,1,165,2011,2,4,5,2,5
95547,21,16,2,165,2011,1,2,4,2,3
95568,22,26,2,165,2011,4,1,1,0,1
95577,22,11,1,165,2011,1,0,6,0,2
95581,22,15,1,165,2011,1,2,1,2,4
95585,22,16,1,165,2011,2,1,0,3,2
95654,2,26,1,166,2011,0,1,1,0,1
95693,6,11,1,166,2011,0,3,2,0,1
95704,6,16,2,166,2011,0,0,0,0,3
95741,7,26,3,166,2011,0,1,2,1,1
95742,7,16,2,166,2011,2,0,1,1,0
95761,8,16,3,166,2011,2,0,2,4,3
95767,8,11,2,166,2011,0,0,4,3,1
95780,8,26,6,166,2011,3,0,6,0,3
95787,9,26,3,166,2011,6,2,0,1,0
95808,9,11,1,166,2011,2,0,3,0,1
95811,9,16,1,166,2011,3,2,4,1,0
95849,10,26,1,166,2011,3,3,1,0,0
95850,10,16,1,166,2011,1,4,2,1,0
95860,11,15,2,166,2011,0,4,1,2,0
95882,11,26,1,166,2011,1,0,0,0,0
95885,11,16,1,166,2011,1,2,2,0,1
95916,12,16,1,166,2011,1,0,0,4,0
95936,13,26,6,166,2011,0,1,0,2,1
95953,13,11,1,166,2011,0,3,0,1,4
95955,13,16,1,166,2011,1,3,0,1,1
95962,14,15,1,166,2011,0,1,0,1,3
95976,14,11,1,166,2011,1,3,2,3,2
95977,14,26,2,166,2011,6,0,0,1,1
95987,14,16,1,166,2011,1,0,2,0,5
96009,15,16,1,166,2011,1,0,2,1,1
96023,15,15,1,166,2011,1,1,3,3,1
96027,15,26,1,166,2011,2,3,4,4,2
96042,16,11,3,166,2011,0,2,4,3,0
96061,16,16,2,166,2011,1,3,5,1,1
96062,16,15,1,166,2011,1,3,1,3,1
96065,16,26,1,166,2011,1,0,4,0,1
96093,17,26,11,166,2011,1,2,3,2,4
96100,17,15,2,166,2011,1,3,1,4,4
96101,17,16,6,166,2011,2,3,1,4,3
96104,17,11,2,166,2011,3,3,4,5,0
96122,18,26,7,166,2011,11,1,1,2,2
96133,18,16,5,166,2011,6,4,7,1,1
96139,18,11,1,166,2011,2,1,4,4,2
96158,19,16,3,166,2011,5,3,1,3,0
96167,19,26,4,166,2011,7,4,1,2,1
